slug,symbol,name,date,ranknow,open,high,low,close,volume,market,close_ratio,spread
ripple,XRP,Ripple,17/01/2018,3,1.18,1.38,0.897797,1.31,7251210000,45854700000,0.8548,0.48
ripple,XRP,Ripple,18/01/2018,3,1.31,1.73,1.26,1.6,9110440000,50577100000,0.7234,0.47
ripple,XRP,Ripple,19/01/2018,3,1.58,1.7,1.5,1.55,3697430000,61291900000,0.25,0.2
ripple,XRP,Ripple,20/01/2018,3,1.56,1.63,1.5,1.58,2346450000,6.05E+10,0.6154,0.13
ripple,XRP,Ripple,21/01/2018,3,1.58,1.58,1.34,1.38,2840750000,61061900000,0.1667,0.24
ripple,XRP,Ripple,22/01/2018,3,1.39,1.43,1.16,1.36,2642510000,53909800000,0.7407,0.27
ripple,XRP,Ripple,23/01/2018,3,1.35,1.43,1.2,1.34,2977080000,52421300000,0.6087,0.23
ripple,XRP,Ripple,24/01/2018,3,1.35,1.42,1.31,1.36,1853440000,52380100000,0.4545,0.11
ripple,XRP,Ripple,25/01/2018,3,1.36,1.38,1.29,1.31,986068000,52811100000,0.2222,0.09
ripple,XRP,Ripple,26/01/2018,3,1.31,1.33,1.14,1.22,2037570000,50706400000,0.4211,0.19
ripple,XRP,Ripple,27/01/2018,3,1.22,1.24,1.19,1.22,689101000,47180200000,0.6,0.05
ripple,XRP,Ripple,28/01/2018,3,1.22,1.44,1.22,1.4,1327360000,47412500000,0.8182,0.22
ripple,XRP,Ripple,29/01/2018,3,1.4,1.41,1.3,1.32,1073680000,54204300000,0.1818,0.11
ripple,XRP,Ripple,30/01/2018,3,1.33,1.33,1.13,1.14,1134640000,51452400000,0.05,0.2
ripple,XRP,Ripple,31/01/2018,3,1.13,1.19,1.04,1.16,1264030000,43800800000,0.8,0.15
ripple,XRP,Ripple,01/02/2018,3,1.16,1.16,0.930378,0.96253,1410420000,44971500000,0.14,0.23
ripple,XRP,Ripple,02/02/2018,3,0.960642,0.960642,0.635185,0.884784,3529760000,37473900000,0.7669,0.33
ripple,XRP,Ripple,03/02/2018,3,0.891992,0.974799,0.761635,0.924043,1988960000,34795900000,0.7619,0.21
ripple,XRP,Ripple,04/02/2018,3,0.913418,0.952947,0.796821,0.815703,1190960000,35631700000,0.1209,0.16
ripple,XRP,Ripple,05/02/2018,3,0.825943,0.833866,0.675827,0.691799,1286180000,32219400000,0.1011,0.16
ripple,XRP,Ripple,06/02/2018,3,0.705121,0.786004,0.58836,0.776393,2361140000,27506200000,0.9514,0.2
ripple,XRP,Ripple,07/02/2018,3,0.774576,0.805478,0.70695,0.723895,1133370000,30215600000,0.172,0.1
ripple,XRP,Ripple,08/02/2018,3,0.729252,0.80697,0.722611,0.805263,947315000,28447500000,0.9798,0.08
ripple,XRP,Ripple,09/02/2018,3,0.79714,0.954428,0.77154,0.954428,1690340000,31095800000,1,0.18
ripple,XRP,Ripple,10/02/2018,3,0.947251,1.3,0.947251,1.07,4682010000,36951500000,0.348,0.35
ripple,XRP,Ripple,11/02/2018,3,1.07,1.08,0.929767,1,2555310000,41635500000,0.4675,0.15
ripple,XRP,Ripple,12/02/2018,3,1.01,1.11,1.01,1.08,1756290000,39262700000,0.7,0.1
ripple,XRP,Ripple,13/02/2018,3,1.08,1.08,1.01,1.03,921100000,42119800000,0.2857,0.07
ripple,XRP,Ripple,14/02/2018,3,1.03,1.17,1.02,1.14,1457600000,40026500000,0.8,0.15
ripple,XRP,Ripple,15/02/2018,3,1.14,1.16,1.11,1.15,1188530000,44433600000,0.8,0.05
ripple,XRP,Ripple,16/02/2018,3,1.14,1.15,1.11,1.14,568339000,44663300000,0.75,0.04
ripple,XRP,Ripple,17/02/2018,3,1.14,1.22,1.13,1.2,1186730000,44370200000,0.7778,0.09
ripple,XRP,Ripple,18/02/2018,3,1.2,1.21,1.09,1.12,1113650000,46997500000,0.25,0.12
ripple,XRP,Ripple,19/02/2018,3,1.12,1.17,1.12,1.14,556304000,43813300000,0.4,0.05
ripple,XRP,Ripple,20/02/2018,3,1.14,1.17,1.08,1.09,806673000,44648100000,0.1111,0.09
ripple,XRP,Ripple,21/02/2018,3,1.08,1.1,0.998881,1.02,871526000,42207600000,0.2089,0.1
ripple,XRP,Ripple,22/02/2018,3,1.01,1.05,0.922458,0.941788,889707000,39487400000,0.1516,0.13
ripple,XRP,Ripple,23/02/2018,3,0.934176,1.03,0.898286,0.998855,896404000,36441500000,0.7635,0.13
ripple,XRP,Ripple,24/02/2018,3,0.997659,1.01,0.929456,0.954402,489920000,39003300000,0.3097,0.08
ripple,XRP,Ripple,25/02/2018,3,0.951977,0.967597,0.915279,0.943487,360271000,37217300000,0.5392,0.05
ripple,XRP,Ripple,26/02/2018,3,0.943704,0.970906,0.913403,0.956859,458613000,36893900000,0.7557,0.06
ripple,XRP,Ripple,27/02/2018,3,0.959302,0.97258,0.944977,0.947305,312713000,37503700000,0.0843,0.03
ripple,XRP,Ripple,28/02/2018,3,0.944697,0.95555,0.903787,0.904583,329530000,36932700000,0.0154,0.05
ripple,XRP,Ripple,01/03/2018,3,0.904131,0.953796,0.89063,0.928347,475257000,35346800000,0.5971,0.06
ripple,XRP,Ripple,02/03/2018,3,0.926638,0.933912,0.902286,0.910144,271036000,36226700000,0.2485,0.03
ripple,XRP,Ripple,03/03/2018,3,0.908786,0.926512,0.903604,0.907804,280853000,35526200000,0.1833,0.02
ripple,XRP,Ripple,04/03/2018,3,0.906008,1.03,0.895618,1.01,797226000,35417600000,0.8512,0.13
ripple,XRP,Ripple,05/03/2018,3,1.01,1.08,0.956116,0.959368,1706820000,39650700000,0.0263,0.12
ripple,XRP,Ripple,06/03/2018,3,0.954448,0.991306,0.916863,0.922887,875180000,37311200000,0.0809,0.07
ripple,XRP,Ripple,07/03/2018,3,0.924378,0.930659,0.824895,0.87121,809598000,36135700000,0.4379,0.11
ripple,XRP,Ripple,08/03/2018,3,0.872508,0.888562,0.825387,0.825857,499496000,3.41E+10,0.0074,0.06
ripple,XRP,Ripple,09/03/2018,3,0.826122,0.856182,0.751485,0.849761,989203000,32294700000,0.9387,0.1
ripple,XRP,Ripple,10/03/2018,3,0.854872,0.860443,0.793736,0.796627,402670000,33418600000,0.0433,0.07
ripple,XRP,Ripple,11/03/2018,3,0.795765,0.840407,0.775737,0.831122,472972000,3.11E+10,0.8564,0.06
ripple,XRP,Ripple,12/03/2018,3,0.832127,0.838328,0.787882,0.801048,355031000,32529500000,0.261,0.05
ripple,XRP,Ripple,13/03/2018,3,0.798451,0.805729,0.778471,0.789711,279679000,3.12E+10,0.4124,0.03
ripple,XRP,Ripple,14/03/2018,3,0.789569,0.79908,0.67601,0.701902,479149000,30865600000,0.2104,0.12
ripple,XRP,Ripple,15/03/2018,3,0.702913,0.730673,0.643845,0.697269,888345000,27478100000,0.6153,0.09
ripple,XRP,Ripple,16/03/2018,3,0.699063,0.71178,0.674463,0.68926,502740000,27327600000,0.3965,0.04
ripple,XRP,Ripple,17/03/2018,3,0.687745,0.689434,0.626709,0.637856,319824000,26885100000,0.1777,0.06
ripple,XRP,Ripple,18/03/2018,3,0.634466,0.677591,0.548815,0.658777,923606000,24802400000,0.8539,0.13
ripple,XRP,Ripple,19/03/2018,3,0.672126,0.74908,0.640012,0.74908,1096930000,26274600000,1,0.11
ripple,XRP,Ripple,20/03/2018,3,0.736759,0.736759,0.673427,0.709808,814276000,28802900000,0.5744,0.06
ripple,XRP,Ripple,21/03/2018,3,0.713055,0.72061,0.679162,0.693664,527324000,27876200000,0.3499,0.04
ripple,XRP,Ripple,22/03/2018,3,0.693145,0.701351,0.636741,0.662743,449042000,27097900000,0.4024,0.06
ripple,XRP,Ripple,23/03/2018,3,0.663111,0.663111,0.625258,0.643174,387164000,25923800000,0.4733,0.04
ripple,XRP,Ripple,24/03/2018,3,0.646214,0.679608,0.640516,0.641265,390740000,25263200000,0.0192,0.04
ripple,XRP,Ripple,25/03/2018,3,0.638632,0.657213,0.631901,0.641875,229352000,24966800000,0.394,0.03
ripple,XRP,Ripple,26/03/2018,3,0.642683,0.644121,0.585922,0.599463,384505000,25125200000,0.2327,0.06
ripple,XRP,Ripple,27/03/2018,3,0.599026,0.604332,0.565132,0.577917,351381000,23418400000,0.3261,0.04
ripple,XRP,Ripple,28/03/2018,3,0.577511,0.594023,0.572828,0.578002,258298000,22577300000,0.2441,0.02
ripple,XRP,Ripple,29/03/2018,3,0.577767,0.57864,0.511511,0.511511,420550000,22587400000,0,0.07
ripple,XRP,Ripple,30/03/2018,3,0.513268,0.531276,0.484362,0.509565,518219000,20065800000,0.5372,0.05
ripple,XRP,Ripple,31/03/2018,3,0.510617,0.529406,0.505167,0.512353,293208000,19962300000,0.2965,0.02
ripple,XRP,Ripple,01/04/2018,3,0.513854,0.515437,0.466223,0.485081,297869000,20088900000,0.3832,0.05
ripple,XRP,Ripple,02/04/2018,3,0.486067,0.510446,0.478596,0.500688,262342000,19002500000,0.6936,0.03
ripple,XRP,Ripple,03/04/2018,3,0.501533,0.562698,0.499658,0.558044,578239000,19607200000,0.9262,0.06
ripple,XRP,Ripple,04/04/2018,3,0.554569,0.563117,0.498487,0.501631,415258000,21680600000,0.0486,0.06
ripple,XRP,Ripple,05/04/2018,3,0.50195,0.505882,0.48449,0.495801,358755000,19623500000,0.5287,0.02
ripple,XRP,Ripple,06/04/2018,3,0.494781,0.49809,0.465615,0.476431,218156000,19343200000,0.3331,0.03
ripple,XRP,Ripple,07/04/2018,3,0.476851,0.495667,0.474575,0.487867,209076000,18642300000,0.6302,0.02
ripple,XRP,Ripple,08/04/2018,3,0.488227,0.501418,0.487591,0.500398,137548000,1.91E+10,0.9262,0.01
ripple,XRP,Ripple,09/04/2018,3,0.501201,0.512142,0.482573,0.491855,271775000,19594200000,0.3139,0.03
ripple,XRP,Ripple,10/04/2018,3,0.492134,0.493645,0.482839,0.491931,154495000,19239800000,0.8414,0.01
ripple,XRP,Ripple,11/04/2018,3,0.492568,0.548455,0.489026,0.539506,341707000,19256700000,0.8494,0.06
ripple,XRP,Ripple,12/04/2018,3,0.538657,0.644518,0.506543,0.628737,1346740000,21058600000,0.8856,0.14
ripple,XRP,Ripple,13/04/2018,3,0.630093,0.693112,0.605816,0.638087,1245170000,2.47E+10,0.3697,0.09
ripple,XRP,Ripple,14/04/2018,3,0.63738,0.661508,0.616307,0.632184,626268000,24936100000,0.3513,0.05
ripple,XRP,Ripple,15/04/2018,3,0.634883,0.682534,0.634143,0.682534,609637000,24838400000,1,0.05
ripple,XRP,Ripple,16/04/2018,3,0.682296,0.687165,0.63861,0.663297,531996000,26693300000,0.5084,0.05
ripple,XRP,Ripple,17/04/2018,3,0.66489,0.677356,0.654346,0.656933,442353000,26012300000,0.1124,0.02
ripple,XRP,Ripple,18/04/2018,3,0.657052,0.721426,0.657052,0.708932,624049000,25705700000,0.8059,0.06
ripple,XRP,Ripple,19/04/2018,3,0.712059,0.791976,0.706841,0.791976,878328000,27857700000,1,0.09
ripple,XRP,Ripple,20/04/2018,3,0.791172,0.938354,0.791172,0.924465,2344070000,30952900000,0.9056,0.15
ripple,XRP,Ripple,21/04/2018,3,0.925021,0.925021,0.821113,0.873103,1563970000,36189400000,0.5003,0.1
ripple,XRP,Ripple,22/04/2018,3,0.86682,0.911901,0.848091,0.869995,946399000,33912400000,0.3433,0.06
ripple,XRP,Ripple,23/04/2018,3,0.866578,0.88629,0.863304,0.876657,674545000,3.39E+10,0.5809,0.02
ripple,XRP,Ripple,24/04/2018,3,0.876012,0.96561,0.873566,0.934781,1572930000,34292500000,0.6651,0.09
ripple,XRP,Ripple,25/04/2018,3,0.932771,0.932771,0.779231,0.800607,1614050000,36514500000,0.1392,0.15
ripple,XRP,Ripple,26/04/2018,3,0.801774,0.852414,0.771787,0.852414,1028590000,31386400000,1,0.08
ripple,XRP,Ripple,27/04/2018,3,0.851139,0.859641,0.813885,0.813885,673793000,33318900000,0,0.05
ripple,XRP,Ripple,28/04/2018,3,0.812063,0.887591,0.812063,0.863804,788719000,31789200000,0.6851,0.08
ripple,XRP,Ripple,29/04/2018,3,0.864399,0.904945,0.83448,0.872778,896314000,33837900000,0.5435,0.07
ripple,XRP,Ripple,30/04/2018,3,0.871404,0.876788,0.831208,0.837938,575364000,34112200000,0.1477,0.05
ripple,XRP,Ripple,01/05/2018,3,0.838355,0.842069,0.797826,0.841407,630809000,32818400000,0.985,0.04
ripple,XRP,Ripple,02/05/2018,3,0.839355,0.86428,0.831713,0.859094,544426000,3.29E+10,0.8408,0.03
ripple,XRP,Ripple,03/05/2018,3,0.85898,0.892916,0.847319,0.884466,725229000,33632400000,0.8147,0.05
ripple,XRP,Ripple,04/05/2018,3,0.881536,0.927695,0.866922,0.895442,1007610000,3.45E+10,0.4693,0.06
ripple,XRP,Ripple,05/05/2018,3,0.895562,0.922354,0.895562,0.905103,668800000,35086600000,0.3561,0.03
ripple,XRP,Ripple,06/05/2018,3,0.904235,0.918675,0.855972,0.871424,640057000,35426400000,0.2464,0.06
ripple,XRP,Ripple,07/05/2018,3,0.871214,0.871236,0.812933,0.832641,602535000,34132600000,0.338,0.06
ripple,XRP,Ripple,08/05/2018,3,0.833086,0.846992,0.803568,0.81397,465041000,32638900000,0.2395,0.04
ripple,XRP,Ripple,09/05/2018,3,0.813393,0.819969,0.7703,0.802043,611575000,31867300000,0.6391,0.05
ripple,XRP,Ripple,10/05/2018,3,0.803212,0.808914,0.757342,0.758237,399324000,31468500000,0.0174,0.05
ripple,XRP,Ripple,11/05/2018,3,0.756578,0.761326,0.656026,0.684948,991409000,29641400000,0.2747,0.11
ripple,XRP,Ripple,12/05/2018,3,0.685772,0.714918,0.639771,0.696735,596685000,26875400000,0.758,0.08
ripple,XRP,Ripple,13/05/2018,3,0.698085,0.758977,0.680971,0.745748,532488000,27357900000,0.8304,0.08
ripple,XRP,Ripple,14/05/2018,3,0.744701,0.756983,0.707693,0.740898,613462000,29184800000,0.6737,0.05
ripple,XRP,Ripple,15/05/2018,3,0.738938,0.752269,0.692667,0.698588,422980000,28958900000,0.0993,0.06
ripple,XRP,Ripple,16/05/2018,3,0.69592,0.714081,0.669438,0.714081,429642000,27273100000,1,0.04
ripple,XRP,Ripple,17/05/2018,3,0.713388,0.714618,0.661213,0.66731,337999000,27957600000,0.1142,0.05
ripple,XRP,Ripple,18/05/2018,3,0.6654,0.685625,0.65339,0.680294,344944000,2.61E+10,0.8346,0.03
ripple,XRP,Ripple,19/05/2018,3,0.680759,0.69045,0.665896,0.676713,249039000,26678900000,0.4405,0.02
ripple,XRP,Ripple,20/05/2018,3,0.677258,0.704614,0.673348,0.700244,275614000,26541700000,0.8602,0.03
ripple,XRP,Ripple,21/05/2018,3,0.700441,0.703051,0.676203,0.681587,250481000,27450300000,0.2005,0.03
ripple,XRP,Ripple,22/05/2018,3,0.682151,0.682933,0.644588,0.645567,234713000,26733500000,0.0255,0.04
ripple,XRP,Ripple,23/05/2018,3,0.648634,0.649121,0.586997,0.599594,482481000,25419900000,0.2028,0.06
ripple,XRP,Ripple,24/05/2018,3,0.599207,0.640258,0.589272,0.631997,440533000,23482900000,0.838,0.05
ripple,XRP,Ripple,25/05/2018,3,0.632924,0.636208,0.603334,0.611001,289816000,24804300000,0.2332,0.03
ripple,XRP,Ripple,26/05/2018,3,0.610118,0.626494,0.6038,0.612708,213242000,23910500000,0.3925,0.02
ripple,XRP,Ripple,27/05/2018,3,0.61204,0.612884,0.603328,0.607881,186963000,23985800000,0.4765,0.01
ripple,XRP,Ripple,28/05/2018,3,0.608368,0.609781,0.552299,0.552299,327903000,23841900000,0,0.06
ripple,XRP,Ripple,29/05/2018,3,0.556084,0.610749,0.551635,0.601241,380744000,21792900000,0.8392,0.06
ripple,XRP,Ripple,30/05/2018,3,0.603769,0.627679,0.590058,0.605817,320605000,23661700000,0.4189,0.04
ripple,XRP,Ripple,31/05/2018,3,0.603452,0.621636,0.596089,0.612622,283328000,23649300000,0.6472,0.03
ripple,XRP,Ripple,01/06/2018,3,0.612893,0.624824,0.609069,0.623364,263088000,24019200000,0.9073,0.02
ripple,XRP,Ripple,02/06/2018,3,0.623462,0.648982,0.619477,0.643451,315206000,24465600000,0.8125,0.03
ripple,XRP,Ripple,03/06/2018,3,0.643412,0.673594,0.640891,0.671205,327804000,25248500000,0.9269,0.03
ripple,XRP,Ripple,04/06/2018,3,0.692466,0.703623,0.644603,0.661425,558131000,27173400000,0.285,0.06
ripple,XRP,Ripple,05/06/2018,3,0.661898,0.68384,0.641428,0.677015,386328000,25973900000,0.8391,0.04
ripple,XRP,Ripple,06/06/2018,3,0.677901,0.681668,0.660059,0.674797,273966000,26601900000,0.682,0.02
bitcoin-cash,BCH,Bitcoin Cash,23/07/2017,4,555.89,578.97,411.78,413.06,85013,0,0.0077,167.19
bitcoin-cash,BCH,Bitcoin Cash,24/07/2017,4,412.58,578.89,409.21,440.7,190952,0,0.1856,169.68
bitcoin-cash,BCH,Bitcoin Cash,25/07/2017,4,441.35,541.66,338.09,406.9,524908,0,0.338,203.57
bitcoin-cash,BCH,Bitcoin Cash,26/07/2017,4,407.08,486.16,321.79,365.82,1784640,0,0.2679,164.37
bitcoin-cash,BCH,Bitcoin Cash,27/07/2017,4,417.1,460.97,367.78,385.48,533207,0,0.1899,93.19
bitcoin-cash,BCH,Bitcoin Cash,28/07/2017,4,386.65,465.18,217.06,406.05,1230160,0,0.7617,248.12
bitcoin-cash,BCH,Bitcoin Cash,29/07/2017,4,410.56,423.73,323.73,384.77,737815,0,0.6104,100
bitcoin-cash,BCH,Bitcoin Cash,30/07/2017,4,385.14,385.14,316.25,345.66,606695,0,0.4269,68.89
bitcoin-cash,BCH,Bitcoin Cash,31/07/2017,4,346.36,347.82,266.19,294.46,1075960,0,0.3463,81.63
bitcoin-cash,BCH,Bitcoin Cash,01/08/2017,4,294.6,426.11,210.38,380.01,65988800,0,0.7863,215.73
bitcoin-cash,BCH,Bitcoin Cash,02/08/2017,4,382.38,756.93,309.33,452.66,416207000,6302360000,0.3202,447.6
bitcoin-cash,BCH,Bitcoin Cash,03/08/2017,4,448.49,519.28,364.05,364.05,161518000,7392030000,0,155.23
bitcoin-cash,BCH,Bitcoin Cash,04/08/2017,4,362.18,386.93,233.05,233.05,185038000,5969720000,0,153.88
bitcoin-cash,BCH,Bitcoin Cash,05/08/2017,4,231.11,273.04,200.98,213.15,144043000,3809330000,0.1689,72.06
bitcoin-cash,BCH,Bitcoin Cash,06/08/2017,4,212.18,223.7,203.44,220.66,107606000,3497290000,0.85,20.26
bitcoin-cash,BCH,Bitcoin Cash,07/08/2017,4,223.76,373.87,223.76,319.69,346546000,3688360000,0.6391,150.11
bitcoin-cash,BCH,Bitcoin Cash,08/08/2017,4,321.35,386.29,309.61,345.49,274880000,5297390000,0.4679,76.68
bitcoin-cash,BCH,Bitcoin Cash,09/08/2017,4,345.28,349.32,298.61,303.89,165032000,5691960000,0.1041,50.71
bitcoin-cash,BCH,Bitcoin Cash,10/08/2017,4,305.21,311.68,274.68,275.95,136637000,5031790000,0.0343,37
bitcoin-cash,BCH,Bitcoin Cash,11/08/2017,4,275.88,351.16,275.02,328.24,233971000,4548600000,0.699,76.14
bitcoin-cash,BCH,Bitcoin Cash,12/08/2017,4,327.82,341.85,313.7,317.09,126007000,5405200000,0.1204,28.15
bitcoin-cash,BCH,Bitcoin Cash,13/08/2017,4,316.29,317.47,298.05,298.05,120722000,5215330000,0,19.42
bitcoin-cash,BCH,Bitcoin Cash,14/08/2017,4,296.1,327.39,293.5,297.68,174968000,4882720000,0.1233,33.89
bitcoin-cash,BCH,Bitcoin Cash,15/08/2017,4,298.19,306.52,292.88,297.86,133924000,4917480000,0.3651,13.64
bitcoin-cash,BCH,Bitcoin Cash,16/08/2017,4,297.97,307.62,290.21,300.21,106436000,4914350000,0.5744,17.41
bitcoin-cash,BCH,Bitcoin Cash,17/08/2017,4,301.02,460.53,293.1,460.53,744605000,4964980000,1,167.43
bitcoin-cash,BCH,Bitcoin Cash,18/08/2017,4,458.67,764.07,458.67,690.24,3087490000,7565590000,0.7583,305.4
bitcoin-cash,BCH,Bitcoin Cash,19/08/2017,4,697.04,1091.97,625.16,754.56,3196230000,11498100000,0.2772,466.81
bitcoin-cash,BCH,Bitcoin Cash,20/08/2017,4,772.42,858.96,683.94,712.87,1494020000,12742600000,0.1653,175.02
bitcoin-cash,BCH,Bitcoin Cash,21/08/2017,4,723.7,756.59,573.47,599.63,1123400000,11943100000,0.1429,183.12
bitcoin-cash,BCH,Bitcoin Cash,22/08/2017,4,596.19,734.88,570.27,690.88,1393260000,9844620000,0.7327,164.61
bitcoin-cash,BCH,Bitcoin Cash,23/08/2017,4,690.96,715.67,651.32,669.4,501983000,11416800000,0.281,64.35
bitcoin-cash,BCH,Bitcoin Cash,24/08/2017,4,670.03,697.32,617.31,628.11,407177000,11071100000,0.135,80.01
bitcoin-cash,BCH,Bitcoin Cash,25/08/2017,4,627.06,665.41,624.3,641.05,348632000,10365600000,0.4074,41.11
bitcoin-cash,BCH,Bitcoin Cash,26/08/2017,4,641.88,646.93,622.36,625.32,193414000,10616100000,0.1205,24.57
bitcoin-cash,BCH,Bitcoin Cash,27/08/2017,4,625.89,654.87,589.63,620.9,402718000,1.04E+10,0.4793,65.24
bitcoin-cash,BCH,Bitcoin Cash,28/08/2017,4,619.7,626.88,595.52,596.18,216273000,10254800000,0.021,31.36
bitcoin-cash,BCH,Bitcoin Cash,29/08/2017,4,596.13,599.3,528.32,552.93,370017000,9866110000,0.3467,70.98
bitcoin-cash,BCH,Bitcoin Cash,30/08/2017,4,549.32,604.69,535.92,575.21,443856000,9092300000,0.5713,68.77
bitcoin-cash,BCH,Bitcoin Cash,31/08/2017,4,576.25,603.69,572.14,588.17,298144000,9538750000,0.5081,31.55
bitcoin-cash,BCH,Bitcoin Cash,01/09/2017,4,588.4,645.52,586.73,622.17,393839000,9740460000,0.6028,58.79
bitcoin-cash,BCH,Bitcoin Cash,02/09/2017,4,621.96,642.05,560.58,575.9,350478000,1.03E+10,0.188,81.47
bitcoin-cash,BCH,Bitcoin Cash,03/09/2017,4,578.27,617.41,563.59,607.43,344862000,9574520000,0.8146,53.82
bitcoin-cash,BCH,Bitcoin Cash,04/09/2017,4,608.26,608.26,500.75,517.24,328957000,10072200000,0.1534,107.51
bitcoin-cash,BCH,Bitcoin Cash,05/09/2017,4,514.9,550.95,458.78,541.71,338978000,8527100000,0.8998,92.17
bitcoin-cash,BCH,Bitcoin Cash,06/09/2017,4,541.28,642.69,539.96,638.18,693240000,8964700000,0.9561,102.73
bitcoin-cash,BCH,Bitcoin Cash,07/09/2017,4,636.85,707.98,603.5,652.86,1082380000,10548500000,0.4724,104.48
bitcoin-cash,BCH,Bitcoin Cash,08/09/2017,4,654.37,687.3,557.5,583.1,809763000,10840500000,0.1972,129.8
bitcoin-cash,BCH,Bitcoin Cash,09/09/2017,4,584.73,586.18,539.15,547.47,234578000,9688150000,0.1769,47.03
bitcoin-cash,BCH,Bitcoin Cash,10/09/2017,4,546.48,546.75,484.09,537.07,289508000,9055430000,0.8455,62.66
bitcoin-cash,BCH,Bitcoin Cash,11/09/2017,4,537.19,556.25,515.67,537.81,274712000,8902570000,0.5456,40.58
bitcoin-cash,BCH,Bitcoin Cash,12/09/2017,4,539.03,559.22,505.01,510.41,273825000,8934220000,0.0996,54.21
bitcoin-cash,BCH,Bitcoin Cash,13/09/2017,4,509.47,519.2,471.22,503.61,340344000,8445540000,0.6751,47.98
bitcoin-cash,BCH,Bitcoin Cash,14/09/2017,4,504.22,510.47,367.04,367.04,257431000,8359650000,0,143.43
bitcoin-cash,BCH,Bitcoin Cash,15/09/2017,4,369.49,448.39,301.69,424.02,707231000,6126800000,0.8339,146.7
bitcoin-cash,BCH,Bitcoin Cash,16/09/2017,4,424.49,450.98,388.2,440.22,313583000,7039590000,0.8286,62.78
bitcoin-cash,BCH,Bitcoin Cash,17/09/2017,4,438.9,438.9,384.06,419.86,221828000,7279520000,0.6528,54.84
bitcoin-cash,BCH,Bitcoin Cash,18/09/2017,4,422.09,479.69,422.09,479.32,458550000,7001640000,0.9936,57.6
bitcoin-cash,BCH,Bitcoin Cash,19/09/2017,4,480.64,550.41,450.05,527.88,802321000,7975010000,0.7755,100.36
bitcoin-cash,BCH,Bitcoin Cash,20/09/2017,4,526.74,527.72,471.09,476.05,669264000,8741670000,0.0876,56.63
bitcoin-cash,BCH,Bitcoin Cash,21/09/2017,4,475.83,480,413.75,416.26,316731000,7898300000,0.0379,66.25
bitcoin-cash,BCH,Bitcoin Cash,22/09/2017,4,417.92,435.44,402.77,415.09,241905000,6937170000,0.3771,32.67
bitcoin-cash,BCH,Bitcoin Cash,23/09/2017,4,415.31,432.96,407.45,428.5,189127000,6895970000,0.8252,25.51
bitcoin-cash,BCH,Bitcoin Cash,24/09/2017,4,428.8,433.04,419.25,421.03,114527000,7121950000,0.1291,13.79
bitcoin-cash,BCH,Bitcoin Cash,25/09/2017,4,419.65,450.13,419.65,445.8,302272000,6971280000,0.8579,30.48
bitcoin-cash,BCH,Bitcoin Cash,26/09/2017,4,445.36,458.25,441.83,441.83,165303000,7400020000,0,16.42
bitcoin-cash,BCH,Bitcoin Cash,27/09/2017,4,441.86,460,439.41,457.31,197885000,7343490000,0.8694,20.59
bitcoin-cash,BCH,Bitcoin Cash,28/09/2017,4,456.71,465.2,433.5,447.81,300421000,7.59E+09,0.4514,31.7
bitcoin-cash,BCH,Bitcoin Cash,29/09/2017,4,447.66,447.92,426.99,436.77,148725000,7441960000,0.4673,20.93
bitcoin-cash,BCH,Bitcoin Cash,30/09/2017,4,436.64,445.62,432.53,432.63,150565000,7258880000,0.0076,13.09
bitcoin-cash,BCH,Bitcoin Cash,01/10/2017,4,433.38,436.94,415.15,415.15,164290000,7207770000,0,21.79
bitcoin-cash,BCH,Bitcoin Cash,02/10/2017,4,415.87,430.86,411.84,421.19,219590000,6921580000,0.4916,19.02
bitcoin-cash,BCH,Bitcoin Cash,03/10/2017,4,421.79,421.79,395.74,404.18,130247000,7022370000,0.324,26.05
bitcoin-cash,BCH,Bitcoin Cash,04/10/2017,4,404.2,404.45,354.55,358.45,251584000,6729640000,0.0782,49.9
bitcoin-cash,BCH,Bitcoin Cash,05/10/2017,4,358.42,371.19,348.45,355.75,268341000,5971260000,0.321,22.74
bitcoin-cash,BCH,Bitcoin Cash,06/10/2017,4,355.44,371.28,354.96,363.01,182031000,5926540000,0.4933,16.32
bitcoin-cash,BCH,Bitcoin Cash,07/10/2017,4,363.6,364.88,356.06,360.78,91004000,6062860000,0.5351,8.82
bitcoin-cash,BCH,Bitcoin Cash,08/10/2017,4,360.09,362.46,337,342.21,203754000,6004940000,0.2046,25.46
bitcoin-cash,BCH,Bitcoin Cash,09/10/2017,4,342.76,342.76,289.04,314.16,288075000,5716320000,0.4676,53.72
bitcoin-cash,BCH,Bitcoin Cash,10/10/2017,4,313.22,352.02,311.7,321.59,367809000,5224170000,0.2453,40.32
bitcoin-cash,BCH,Bitcoin Cash,11/10/2017,4,320.2,321.26,312.13,314.9,131577000,5.34E+09,0.3034,9.13
bitcoin-cash,BCH,Bitcoin Cash,12/10/2017,4,315.47,330.13,310.71,313.21,262066000,5262390000,0.1287,19.42
bitcoin-cash,BCH,Bitcoin Cash,13/10/2017,4,314.15,323.08,304.38,321.46,288210000,5242630000,0.9134,18.7
bitcoin-cash,BCH,Bitcoin Cash,14/10/2017,4,321.54,327.42,317.35,321.96,164137000,5369720000,0.4578,10.07
bitcoin-cash,BCH,Bitcoin Cash,15/10/2017,4,322.42,323.59,307.68,314.95,133385000,5384760000,0.4569,15.91
